node_id,career_id,skill_group,name,node_level,stage,axis,node_kind,is_optional,is_checkpoint,selection,choose_count,weight,completion_policy,required_proficiency,evidence_keywords,parent_id,previous_id,description,link1,link2,link3
frontend-web-components,frontend,Web Components,Web Components,15,ADVANCED,MAIN,CORE,,,ALL,,3,EVIDENCE_ALLOWED,65,"web components,custom elements,shadow dom,templates",,frontend-web-security,"Web Components create reusable HTML elements using Custom Elements, Shadow DOM, and HTML Templates. Work across browsers and frameworks with encapsulated styles and structure. Enable modular, shareable code with reduced style conflicts. Standard for building interoperable web parts.",https://developer.mozilla.org/en-US/docs/Web/Web_Components,https://webcomponents.github.io/,https://www.youtube.com/watch?v=PCWaFLy3VUo
frontend-custom-elements,frontend,Web Components,Custom Elements,,ADVANCED,BRANCH,CORE,,,ALL,,1,MANUAL_ONLY,,,frontend-web-components,,Custom Elements enable creating your own HTML tags as part of Web Components. Build reusable webpage components with custom behavior instead of nested standard HTML. Keeps HTML cleaner and components more manageable with encapsulated functionality.,https://developer.mozilla.org/en-US/docs/Web/Web_Components/Using_custom_elements,https://www.youtube.com/watch?v=1GT35DSdZbI,https://app.daily.dev/tags/webdev?ref=roadmapsh
frontend-shadow-dom,frontend,Web Components,Shadow DOM,,ADVANCED,BRANCH,CORE,,,ALL,,1,MANUAL_ONLY,,,frontend-web-components,,"Shadow DOM creates private, encapsulated DOM trees inside elements, isolating HTML, CSS, and JavaScript from the main page. Prevents style and script conflicts, enabling cleaner, reusable components. Essential for web components requiring self-contained functionality.",https://developer.mozilla.org/en-US/docs/Web/Web_Components/Using_shadow_DOM,https://youtu.be/7Tok22qxPzQ?si=2cw36PNSgFTcNHWx,https://app.daily.dev/tags/dom?ref=roadmapsh
frontend-html-templates,frontend,Web Components,HTML Templates,,ADVANCED,BRANCH,CORE,,,ALL,,1,MANUAL_ONLY,,,frontend-web-components,,The `<template>` HTML element holds hidden content for later use by JavaScript. Acts as a reusable blueprint for creating dynamic page elements. Enables efficient content templating and component-based development patterns in web applications.,https://developer.mozilla.org/en-US/docs/Web/Web_Components/Using_templates_and_slots,https://app.daily.dev/tags/html?ref=roadmapsh,
frontend-server-side-rendering,frontend,Server-Side Rendering,Server-Side Rendering,16,ADVANCED,MAIN,CORE,,,CHOOSE_ONE,1,3,EVIDENCE_ALLOWED,65,"ssr,next,nuxt,sveltekit,hydration",,frontend-web-components,"Server-side rendering (SSR) generates complete HTML on the server before sending to browsers. Improves initial load times, SEO, and performance on slow devices. Frameworks: Next.js (React), Nuxt.js (Vue). Increases server load but enhances user experience.",https://vuejs.org/guide/scaling-up/ssr.html,https://www.youtube.com/watch?v=ObrSuDYMl1s,https://www.youtube.com/watch?v=okvg3MRAPs0
frontend-next-js,frontend,,Next.js,,ADVANCED,BRANCH,ALTERNATIVE,,,ALL,,1,EVIDENCE_ALLOWED,65,next.js,frontend-server-side-rendering,,"Next.js is a React framework supporting server-side rendering and static site generation. Features automatic code splitting, file-based routing, CSS support, API routes, and optimized performance. Includes live updates, smart preloading, and easy deployment. Ideal for SEO-friendly applications.",https://roadmap.sh/nextjs,https://nextjs.org/,https://youtu.be/1WmNXEVia8I
frontend-nuxt-js,frontend,,Nuxt.js,,ADVANCED,BRANCH,ALTERNATIVE,,,ALL,,1,EVIDENCE_ALLOWED,65,nuxt.js,frontend-server-side-rendering,,"Nuxt.js is a Vue.js framework providing structure, automatic routing, and server-side rendering. Supports static site generation, code splitting, and data fetching. Offers flexible rendering options with focus on developer experience and performance. Popular for SEO-friendly Vue applications with plugin ecosystem.",https://vueschool.io/courses/nuxtjs-fundamentals,https://nuxtjs.org/,https://explorers.netlify.com/learn/get-started-with-nuxt
frontend-sveltekit,frontend,,SvelteKit,,ADVANCED,BRANCH,ALTERNATIVE,,,ALL,,1,EVIDENCE_ALLOWED,65,sveltekit,frontend-server-side-rendering,,"SvelteKit is a full-stack framework for building websites and applications with Svelte. Features file-based routing, code splitting, server-side rendering, and static site generation. Designed for simplicity and performance with excellent developer experience and easy deployment options.",https://kit.svelte.dev/,https://kit.svelte.dev/docs/introduction,https://www.youtube.com/watch?v=H1eEFfAkIik
frontend-graphql,frontend,GraphQL,GraphQL,17,ADVANCED,MAIN,CORE,,,CHOOSE_ONE,1,3,EVIDENCE_ALLOWED,65,"graphql,apollo,relay,query,mutation",,frontend-server-side-rendering,"GraphQL is Facebook's query language for APIs allowing clients to request exactly the data needed. Reduces over-fetching and under-fetching compared to REST. Ideal for mobile applications, complex APIs, and rapidly changing requirements with strong typing.",https://roadmap.sh/graphql,https://graphql.org/learn/,https://thenewstack.io/introduction-to-graphql/
frontend-apollo-client,frontend,GraphQL,Apollo Client,,ADVANCED,BRANCH,ALTERNATIVE,,,ALL,,1,EVIDENCE_ALLOWED,65,"apollo client,graphql",frontend-graphql,,"Apollo GraphQL is a comprehensive platform for GraphQL applications. Apollo Client handles caching, data fetching, and state management. Apollo Server builds GraphQL APIs. Includes tools for schema management, performance monitoring, and developer tooling for faster, scalable apps.",https://roadmap.sh/graphql,https://www.apollographql.com,https://www.apollographql.com/docs/
frontend-relay-modern,frontend,GraphQL,Relay Modern,,ADVANCED,BRANCH,ALTERNATIVE,,,ALL,,1,EVIDENCE_ALLOWED,65,"graphql,relay modern",frontend-graphql,,"Relay is Facebook's JavaScript library for data-heavy React applications using GraphQL. Co-locates data requirements with components, enabling efficient fetching and updates. Handles caching, real-time updates, and optimistic UI changes. Ideal for complex applications requiring sophisticated data management.",https://relay.dev/,https://github.com/facebook/relay,https://www.youtube.com/watch?v=A4POd93GI_I
frontend-static-site-generation,frontend,Static Site Generation,Static Site Generation,18,JOB_READY,MAIN,CORE,,,CHOOSE_ONE,1,3,EVIDENCE_ALLOWED,65,"ssg,astro,eleventy,static site",,frontend-graphql,"Static Site Generators (SSGs) build websites as pre-generated HTML files from content and templates. Make sites fast, secure, and easy to host. Examples: Jekyll, Hugo, Eleventy. Ideal for blogs, documentation, and content-focused sites with excellent performance.",https://www.cloudflare.com/learning/performance/static-site-generator/,https://thenewstack.io/get-back-basics-static-website-generators/,https://www.youtube.com/watch?v=Qms4k6y7OgI
frontend-astro,frontend,,Astro,,JOB_READY,BRANCH,ALTERNATIVE,,,ALL,,1,EVIDENCE_ALLOWED,65,astro,frontend-static-site-generation,,"Astro is a static site generator supporting multiple frameworks (React, Vue, Svelte) with partial hydration. Renders components to static HTML, sending JavaScript only when needed. Features file-based routing and markdown support. Ideal for blogs, documentation, and marketing sites.",https://www.youtube.com/watch?v=e-hTm5VmofI,https://astro.build/,https://www.contentful.com/blog/what-is-astro/
frontend-eleventy,frontend,,Eleventy,,JOB_READY,BRANCH,ALTERNATIVE,,,ALL,,1,EVIDENCE_ALLOWED,65,eleventy,frontend-static-site-generation,,"Eleventy (11ty) is a flexible static site generator supporting multiple template languages (HTML, Markdown, JavaScript). Creates pages from data sources, adds no client-side JavaScript for fast loading. Highly customizable with useful plugins for navigation and image processing.",https://www.11ty.dev/,https://11ty.rocks/,https://www.youtube.com/watch?v=-dM6AmNmMFA
frontend-vuepress,frontend,,Vuepress,,JOB_READY,BRANCH,ALTERNATIVE,,,ALL,,1,EVIDENCE_ALLOWED,65,vuepress,frontend-static-site-generation,,"VuePress is a Vue.js-powered static site generator optimized for documentation. Creates fast, SEO-friendly sites with Vue-based theming, syntax highlighting, and Markdown support with Vue components. Features built-in search, responsive layouts, and plugin/theme customization. Ideal for documentation and simple websites.",https://vuepress.vuejs.org/,https://www.youtube.com/watch?v=iRhRdY7SQJg,
frontend-progressive-web-apps,frontend,Progressive Web Apps,Progressive Web Apps,19,JOB_READY,MAIN,CORE,,,ALL,,3,EVIDENCE_ALLOWED,65,"pwa,service worker,storage,offline",,frontend-static-site-generation,"Progressive Web Apps (PWAs) are web applications behaving like native apps using HTML, CSS, JavaScript. Feature offline functionality, push notifications, home screen installation, and service workers for caching. Cross-platform, discoverable, and cost-effective alternative to native apps.",https://web.dev/learn/pwa/,https://developer.mozilla.org/en-US/docs/Web/Progressive_web_apps/,https://www.youtube.com/watch?v=3ODP6tTpjqA
frontend-service-workers,frontend,Progressive Web Apps,Service Workers,,JOB_READY,BRANCH,CORE,,,ALL,,1,MANUAL_ONLY,,,frontend-progressive-web-apps,,"Service Workers are JavaScript files that act as proxy servers between web browsers and web servers. They can intercept network requests, cache resources, and deliver push notifications, even when the user is offline. This allows for improved performance and offline capabilities for web applications.",https://developer.mozilla.org/en-US/docs/Web/API/Service_Worker_API,https://web.dev/learn/pwa/service-workers,https://developer.chrome.com/docs/workbox/service-worker-overview
frontend-using-devtools,frontend,Progressive Web Apps,Using DevTools,,JOB_READY,BRANCH,CORE,,,ALL,,1,MANUAL_ONLY,,,frontend-progressive-web-apps,,"DevTools are a set of web developer tools built directly into web browsers. They allow you to inspect and debug HTML, CSS, and JavaScript, monitor network activity, analyze performance bottlenecks, and more. By using DevTools, frontend developers can understand how their code is executed in the browser and identify areas for optimization.",https://developer.mozilla.org/en-US/docs/Learn_web_development/Howto/Tools_and_setup/What_are_browser_developer_tools,https://aws.amazon.com/what-is/developer-tools/,https://developer.chrome.com/docs/devtools
frontend-web-performance,frontend,Web Performance Optimization,Web Performance,20,JOB_READY,MAIN,CORE,,,ALL,,3,EVIDENCE_ALLOWED,65,"performance,lighthouse,web vitals,code splitting",,frontend-progressive-web-apps,"Performance, in the context of web development, refers to how quickly and efficiently a website or web application loads and responds to user interactions. It encompasses various aspects like loading times, rendering speed, and overall responsiveness. Optimizing performance ensures a smooth and enjoyable user experience, leading to increased engagement and satisfaction.",https://developer.mozilla.org/en-US/docs/Web/Performance,https://www.shopify.com/enterprise/blog/web-performance-optimization,https://www.youtube.com/watch?v=0fONene3OIA
frontend-lighthouse,frontend,Web Performance Optimization,Lighthouse,,JOB_READY,BRANCH,CORE,,,ALL,,1,MANUAL_ONLY,,,frontend-web-performance,,"Lighthouse is an open-source, automated tool for improving the quality of web pages. You can run it against any web page, public or requiring authentication. It has audits for performance, accessibility, progressive web apps, SEO, and more. Lighthouse provides reports with actionable insights to help developers improve their website's user experience.",https://developer.chrome.com/docs/lighthouse/overview,https://github.com/GoogleChrome/lighthouse,https://www.semrush.com/blog/google-lighthouse/
frontend-performance-best-practices,frontend,Web Performance Optimization,Performance Best Practices,,JOB_READY,BRANCH,CORE,,,ALL,,1,MANUAL_ONLY,,,frontend-web-performance,,"Performance, in the context of web development, refers to how quickly and efficiently a website or web application loads and responds to user interactions. It encompasses various aspects like loading times, rendering speed, and overall responsiveness. Optimizing performance ensures a smooth and enjoyable user experience, leading to increased engagement and satisfaction.",https://developer.mozilla.org/en-US/docs/Web/Performance,https://www.shopify.com/enterprise/blog/web-performance-optimization,https://www.youtube.com/watch?v=0fONene3OIA
